ip,port,username,password,protocols,ping,detected,organisation,country,isocode,latitude,longitude,asn,connections,uptime,dateAdded,lastTested,lastSuccess,detection,provider
5.8.240.91,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,true,"FastLine Communication And Information Technology Ltd",Iraq,IQ,35.49829864501953,45.76750183105469,AS3178,"PerformanceConnectData(aws_NA=EndpointServerData(ping=528, connections=ConnectionAttempts(success=1, fail=10), uptime=9.0%), ora_UK=EndpointServerData(ping=374, connections=ConnectionAttempts(success=1, fail=11), uptime=8.0%), ora_JP=EndpointServerData(ping=768, connections=ConnectionAttempts(success=3, fail=8), uptime=27.0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%))",,"2022-05-29 09:54:24.0","2022-05-29 10:00:19.0",,,
5.18.192.12,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false])]",,true,"JSC ER-Telecom",Russia,RU,59.89830017089844,30.26180076599121,AS47111,"PerformanceConnectData(aws_NA=EndpointServerData(ping=373, connections=ConnectionAttempts(success=1, fail=8), uptime=11.0%), ora_UK=EndpointServerData(ping=188, connections=ConnectionAttempts(success=1, fail=8), uptime=11.0%), ora_JP=EndpointServerData(ping=666, connections=ConnectionAttempts(success=3, fail=5), uptime=37.0%), ms_HK=EndpointServerData(ping=650, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%))",,"2022-05-29 09:45:12.0","2022-05-29 10:05:49.0",,,
5.34.74.234,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,,Kazakhstan,KZ,42.299400329589844,69.60600280761719,AS35566,"PerformanceConnectData(aws_NA=EndpointServerData(ping=567, connections=ConnectionAttempts(success=3, fail=7), uptime=30.0%), ora_UK=EndpointServerData(ping=402, connections=ConnectionAttempts(success=2, fail=7), uptime=22.0%), ora_JP=EndpointServerData(ping=632, connections=ConnectionAttempts(success=3, fail=8), uptime=27.0%), ms_HK=EndpointServerData(ping=713, connections=ConnectionAttempts(success=4, fail=9), uptime=30.0%))",,"2022-05-29 09:39:04.0","2022-05-29 10:03:49.0",,,
5.44.254.40,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false])]",,true,"AjyalFi Company Information and Communication Technology LLC",Palestine,PS,31.921600341796875,35.20330047607422,AS210974,"PerformanceConnectData(aws_NA=EndpointServerData(ping=467, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%), ora_UK=EndpointServerData(ping=440, connections=ConnectionAttempts(success=1, fail=10), uptime=9.0%), ora_JP=EndpointServerData(ping=687, connections=ConnectionAttempts(success=1, fail=9), uptime=10.0%), ms_HK=EndpointServerData(ping=647, connections=ConnectionAttempts(success=3, fail=5), uptime=37.0%))",,"2022-05-29 09:37:41.0","2022-05-29 10:02:20.0",,,
5.58.53.216,1085,,,"[ProtocolDataType(type=socks4, port=1085, tls=true, autoRead=[false])]",,true,"Lanet Network Ltd",Ukraine,UA,49.554298400878906,25.60810089111328,AS16223,"PerformanceConnectData(aws_NA=EndpointServerData(ping=340, connections=ConnectionAttempts(success=1, fail=8), uptime=11.0%), ora_UK=EndpointServerData(ping=163, connections=ConnectionAttempts(success=3, fail=7), uptime=30.0%), ora_JP=EndpointServerData(ping=614, connections=ConnectionAttempts(success=2, fail=7), uptime=22.0%), ms_HK=EndpointServerData(ping=509, connections=ConnectionAttempts(success=2, fail=8), uptime=20.0%))",,"2022-05-29 09:14:40.0","2022-05-29 10:06:33.0",,,
5.58.66.55,14888,,,"[ProtocolDataType(type=socks4, port=14888, tls=true, autoRead=[false])]",,true,"Lanet Network Ltd",Ukraine,UA,48.87689971923828,25.287700653076172,AS16223,"PerformanceConnectData(aws_NA=EndpointServerData(ping=326, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%), ora_UK=EndpointServerData(ping=170, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%), ora_JP=EndpointServerData(ping=581, connections=ConnectionAttempts(success=2, fail=4), uptime=33.0%), ms_HK=EndpointServerData(ping=519, connections=ConnectionAttempts(success=3, fail=3), uptime=50.0%))",,"2022-05-29 09:27:03.0","2022-05-29 09:52:19.0",,,
5.83.94.8,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,true,Onlycable,Spain,ES,37.405601501464844,-1.5772000551223755,AS29119,"PerformanceConnectData(aws_NA=EndpointServerData(ping=7952, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%), ora_UK=EndpointServerData(ping=2950, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%), ora_JP=EndpointServerData(ping=3709, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%))",,"2022-05-29 09:13:56.0","2022-05-29 10:03:05.0",,,
5.104.174.199,23500,,,"[ProtocolDataType(type=https, port=23500, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=23500, tls=true, autoRead=[false])]",,true,"DobrudjaCable Ltd.",Bulgaria,BG,43.56060028076172,27.82990074157715,AS57344,"PerformanceConnectData(aws_NA=EndpointServerData(ping=5444, connections=ConnectionAttempts(success=3, fail=21), uptime=12.0%), ora_UK=EndpointServerData(ping=1815, connections=ConnectionAttempts(success=1, fail=19), uptime=5.0%), ora_JP=EndpointServerData(ping=9394, connections=ConnectionAttempts(success=3, fail=18), uptime=14.0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=22), uptime=0%))",,"2022-05-29 09:37:26.0","2022-05-29 10:05:19.0",,,
5.135.176.161,10000,,,"[ProtocolDataType(type=https, port=10000, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=10000, tls=true, autoRead=[false])]",,true,OVH,France,FR,48.85820007324219,2.33870005607605,AS16276,"PerformanceConnectData(aws_NA=EndpointServerData(ping=3829, connections=ConnectionAttempts(success=2, fail=20), uptime=9.0%), ora_UK=EndpointServerData(ping=429, connections=ConnectionAttempts(success=2, fail=15), uptime=11.0%), ora_JP=EndpointServerData(ping=2348, connections=ConnectionAttempts(success=1, fail=16), uptime=5.0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=21), uptime=0%))",,"2022-05-29 09:10:57.0","2022-05-29 10:04:19.0",,,
5.139.58.214,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false])]",,true,"OJSC Rostelecom Macroregional Branch South",Russia,RU,50.031898498535156,45.44929885864258,AS12389,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%), ora_UK=EndpointServerData(ping=284, connections=ConnectionAttempts(success=3, fail=3), uptime=50.0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%))",,"2022-05-29 08:23:06.0","2022-05-29 10:06:48.0",,,
5.161.86.206,1080,,,"[ProtocolDataType(type=socks5, port=1080, tls=true, autoRead=[false])]",,true,HETZNER-DC,"United States",US,37.750999450683594,-97.8219985961914,AS213230,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2057, connections=ConnectionAttempts(success=6, fail=4), uptime=60.0%), ora_UK=EndpointServerData(ping=5931, connections=ConnectionAttempts(success=8, fail=2), uptime=80.0%), ora_JP=EndpointServerData(ping=2407, connections=ConnectionAttempts(success=7, fail=2), uptime=77.0%), ms_HK=EndpointServerData(ping=3723, connections=ConnectionAttempts(success=7, fail=3), uptime=70.0%))",,"2022-05-29 09:58:12.0","2022-05-29 09:58:35.0",,,
5.161.93.53,1080,,,"[ProtocolDataType(type=socks4, port=1080, tls=false, autoRead=[false]), ProtocolDataType(type=socks5, port=1080, tls=true, autoRead=[false])]",,true,HETZNER-DC,"United States",US,37.750999450683594,-97.8219985961914,AS213230,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2143, connections=ConnectionAttempts(success=13, fail=4), uptime=76.0%), ora_UK=EndpointServerData(ping=2129, connections=ConnectionAttempts(success=15, fail=0), uptime=100.0%), ora_JP=EndpointServerData(ping=3307, connections=ConnectionAttempts(success=12, fail=1), uptime=92.0%), ms_HK=EndpointServerData(ping=5300, connections=ConnectionAttempts(success=12, fail=3), uptime=80.0%))",,"2022-05-29 09:59:16.0","2022-05-29 10:03:49.0",,,
5.161.100.145,1080,,,"[ProtocolDataType(type=socks5, port=1080, tls=true, autoRead=[false])]",,true,HETZNER-DC,"United States",US,37.750999450683594,-97.8219985961914,AS213230,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2599, connections=ConnectionAttempts(success=8, fail=1), uptime=88.0%), ora_UK=EndpointServerData(ping=3101, connections=ConnectionAttempts(success=5, fail=4), uptime=55.0%), ora_JP=EndpointServerData(ping=3401, connections=ConnectionAttempts(success=9, fail=4), uptime=69.0%), ms_HK=EndpointServerData(ping=3255, connections=ConnectionAttempts(success=8, fail=1), uptime=88.0%))",,"2022-05-29 09:39:01.0","2022-05-29 09:55:48.0",,,
5.165.2.223,3629,,,"[ProtocolDataType(type=socks4, port=3629, tls=true, autoRead=[false])]",,true,"CJSC ""ER-Telecom Holding"" Yekaterinburg Branch",Russia,RU,56.84389877319336,60.652400970458984,AS51604,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%), ms_HK=EndpointServerData(ping=832, connections=ConnectionAttempts(success=2, fail=5), uptime=28.0%))",,"2022-05-29 08:35:46.0","2022-05-29 10:04:32.0",,,
5.167.141.239,3128,,,"[ProtocolDataType(type=https, port=3128, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=3128, tls=true, autoRead=[false])]",,true,"JSC ""ER-Telecom Holding"" Tula Branch",Russia,RU,55.73860168457031,37.6068000793457,AS52207,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2108, connections=ConnectionAttempts(success=4, fail=9), uptime=30.0%), ora_UK=EndpointServerData(ping=2146, connections=ConnectionAttempts(success=1, fail=11), uptime=8.0%), ora_JP=EndpointServerData(ping=3260, connections=ConnectionAttempts(success=4, fail=10), uptime=28.0%), ms_HK=EndpointServerData(ping=3115, connections=ConnectionAttempts(success=5, fail=7), uptime=41.0%))",,"2022-05-29 09:49:49.0","2022-05-29 09:58:48.0",,,
5.172.188.90,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,,Poland,PL,53.81949996948242,22.364999771118164,AS60279,"PerformanceConnectData(aws_NA=EndpointServerData(ping=350, connections=ConnectionAttempts(success=2, fail=6), uptime=25.0%), ora_UK=EndpointServerData(ping=172, connections=ConnectionAttempts(success=1, fail=8), uptime=11.0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%))",,"2022-05-29 08:34:49.0","2022-05-29 10:06:18.0",,,
5.172.188.92,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,,Poland,PL,53.81949996948242,22.364999771118164,AS60279,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%), ora_UK=EndpointServerData(ping=162, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%), ora_JP=EndpointServerData(ping=636, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%), ms_HK=EndpointServerData(ping=571, connections=ConnectionAttempts(success=2, fail=5), uptime=28.0%))",,"2022-05-29 08:55:15.0","2022-05-29 09:52:19.0",,,
5.178.204.235,2082,,,"[ProtocolDataType(type=socks4, port=2082, tls=true, autoRead=[false])]",,true,,Georgia,GE,41.71630096435547,44.83869934082031,AS16010,"PerformanceConnectData(aws_NA=EndpointServerData(ping=485, connections=ConnectionAttempts(success=1, fail=9), uptime=10.0%), ora_UK=EndpointServerData(ping=333, connections=ConnectionAttempts(success=4, fail=10), uptime=28.0%), ora_JP=EndpointServerData(ping=745, connections=ConnectionAttempts(success=3, fail=7), uptime=30.0%), ms_HK=EndpointServerData(ping=664, connections=ConnectionAttempts(success=3, fail=10), uptime=23.0%))",,"2022-05-29 08:40:47.0","2022-05-29 09:56:04.0",,,
5.178.217.227,31019,,,"[ProtocolDataType(type=socks4, port=31019, tls=true, autoRead=[false])]",,true,,Georgia,GE,41.71630096435547,44.83869934082031,AS16010,"PerformanceConnectData(aws_NA=EndpointServerData(ping=470, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%), ora_UK=EndpointServerData(ping=310, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%), ora_JP=EndpointServerData(ping=753, connections=ConnectionAttempts(success=2, fail=6), uptime=25.0%), ms_HK=EndpointServerData(ping=659, connections=ConnectionAttempts(success=3, fail=4), uptime=42.0%))",,"2022-05-29 09:44:42.0","2022-05-29 10:05:05.0",,,
5.180.100.24,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"LLC ONLINETELECOM",Ukraine,UA,50.45220184326172,30.52869987487793,AS41813,"PerformanceConnectData(aws_NA=EndpointServerData(ping=458, connections=ConnectionAttempts(success=3, fail=8), uptime=27.0%), ora_UK=EndpointServerData(ping=244, connections=ConnectionAttempts(success=4, fail=8), uptime=33.0%), ora_JP=EndpointServerData(ping=705, connections=ConnectionAttempts(success=3, fail=6), uptime=33.0%), ms_HK=EndpointServerData(ping=613, connections=ConnectionAttempts(success=4, fail=7), uptime=36.0%))",,"2022-05-29 09:44:08.0","2022-05-29 10:01:05.0",,,
5.181.248.202,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"LLC ""WEB PRO""",Ukraine,UA,50.45800018310547,30.53030014038086,AS209116,"PerformanceConnectData(aws_NA=EndpointServerData(ping=344, connections=ConnectionAttempts(success=2, fail=6), uptime=25.0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%), ora_JP=EndpointServerData(ping=572, connections=ConnectionAttempts(success=2, fail=6), uptime=25.0%), ms_HK=EndpointServerData(ping=522, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%))",,"2022-05-29 09:26:37.0","2022-05-29 09:57:05.0",,,
5.188.136.52,8080,,,"[ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false])]",,true,,Ukraine,UA,48.460201263427734,35.032501220703125,AS50340,"PerformanceConnectData(aws_NA=EndpointServerData(ping=5232, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%), ms_HK=EndpointServerData(ping=9556, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%))",,"2022-05-29 07:25:54.0","2022-05-29 10:00:19.0",,,
5.189.170.180,5566,,,"[ProtocolDataType(type=https, port=5566, tls=true, autoRead=[false]), ProtocolDataType(type=socks4, port=5566, tls=false, autoRead=[false]), ProtocolDataType(type=http, port=5566, tls=true, autoRead=[false]), ProtocolDataType(type=socks5, port=5566, tls=false, autoRead=[false])]",,true,"Contabo GmbH",Germany,DE,49.404998779296875,11.161700248718262,AS51167,"PerformanceConnectData(aws_NA=EndpointServerData(ping=3344, connections=ConnectionAttempts(success=2, fail=19), uptime=9.0%), ora_UK=EndpointServerData(ping=4570, connections=ConnectionAttempts(success=2, fail=19), uptime=9.0%), ora_JP=EndpointServerData(ping=4847, connections=ConnectionAttempts(success=2, fail=19), uptime=9.0%), ms_HK=EndpointServerData(ping=4082, connections=ConnectionAttempts(success=5, fail=18), uptime=21.0%))",,"2022-05-29 09:49:28.0","2022-05-29 10:06:33.0",,,
5.189.186.24,5566,,,"[ProtocolDataType(type=socks5, port=5566, tls=false, autoRead=[false]), ProtocolDataType(type=socks4, port=5566, tls=false, autoRead=[false]), ProtocolDataType(type=https, port=5566, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=5566, tls=true, autoRead=[false])]",,true,"Contabo GmbH",Germany,DE,49.404998779296875,11.161700248718262,AS51167,"PerformanceConnectData(aws_NA=EndpointServerData(ping=3879, connections=ConnectionAttempts(success=3, fail=27), uptime=10.0%), ora_UK=EndpointServerData(ping=6215, connections=ConnectionAttempts(success=5, fail=28), uptime=15.0%), ora_JP=EndpointServerData(ping=8995, connections=ConnectionAttempts(success=1, fail=27), uptime=3.0%), ms_HK=EndpointServerData(ping=7541, connections=ConnectionAttempts(success=3, fail=25), uptime=10.0%))",,"2022-05-29 09:40:18.0","2022-05-29 10:04:19.0",,,
5.201.178.102,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"This belongs to Mobinnet and will remain in mobinnet",Iran,IR,35.698001861572266,51.4114990234375,AS50810,"PerformanceConnectData(aws_NA=EndpointServerData(ping=3652, connections=ConnectionAttempts(success=5, fail=6), uptime=45.0%), ora_UK=EndpointServerData(ping=502, connections=ConnectionAttempts(success=3, fail=7), uptime=30.0%), ora_JP=EndpointServerData(ping=887, connections=ConnectionAttempts(success=4, fail=5), uptime=44.0%), ms_HK=EndpointServerData(ping=7748, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%))",,"2022-05-29 09:45:47.0","2022-05-29 09:46:18.0",,,
5.226.125.10,10801,,,"[ProtocolDataType(type=socks4, port=10801, tls=true, autoRead=[false])]",,true,"Patrol Group",Poland,PL,52.2484016418457,21.002599716186523,AS12741,"PerformanceConnectData(aws_NA=EndpointServerData(ping=369, connections=ConnectionAttempts(success=2, fail=5), uptime=28.0%), ora_UK=EndpointServerData(ping=161, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%), ora_JP=EndpointServerData(ping=574, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%))",,"2022-05-29 08:05:57.0","2022-05-29 09:47:17.0",,,
5.253.145.247,1080,,,"[ProtocolDataType(type=socks5, port=1080, tls=true, autoRead=[false])]",,true,"Igra-Service LLC",Russia,RU,56.013301849365234,92.78849792480469,AS33991,"PerformanceConnectData(aws_NA=EndpointServerData(ping=4308, connections=ConnectionAttempts(success=4, fail=8), uptime=33.0%), ora_UK=EndpointServerData(ping=2784, connections=ConnectionAttempts(success=5, fail=7), uptime=41.0%), ora_JP=EndpointServerData(ping=803, connections=ConnectionAttempts(success=2, fail=7), uptime=22.0%), ms_HK=EndpointServerData(ping=1716, connections=ConnectionAttempts(success=4, fail=6), uptime=40.0%))",,"2022-05-29 07:38:16.0","2022-05-29 10:06:18.0",,,
